anger,When I found one of my new pullovers wrinkled inside the wardrobe.  My brother had done it.
disgust,"When I was getting up, I found a live cockroach in my bedroom."
fear,We were riding in a friend's car.  He was driving very fast and suddenly a another car crossed the road in front of us.  My friend had to turn the car rapidly.
guilt,A friend of mine had the sleeves of a leather coat stolen from his car.  It was me who had left them there for everyone to see.
joy,"On my birthday, when I was given my presents."
sadness,When I went to see the result of an exam and saw that I had failed.
shame,The mother of a friend of mine passed by me and saw me sitting on a boy's lap.  I tried to greet her but could not help blushing.
anger,"A friend of mine played a joke on another friend over the telephone.  This friend, crying, called me and I got very angry and made the other person apologize."
disgust,I was at a friend's place for lunch and she fell ill and vomited.
fear,I went to visit a friend in hospital.  He was going to be operated the next day.  I was afraid that they would not let me in and I did not know what his reaction would be on seeing me.
guilt,Classes were over and I wanted to go home.  A friend of mine asked me to wait for half an hour to take him back home.  I said no.
joy,"The final marks were to be given in the morning.  I wanted to get there late because I was very afraid.  When I arrived there, everybody was very happy and I had also passed.  We had a wonderful time all day long."
sadness,A friend of mine told me that my boyfriend had been with another girl this Summer.  We had been going out together for four years and we had not done so for the last three months.  I could not believe it.
shame,I was dancing in a theatre.  I was not sure whether some frieends of mine had come to see me.  I was very scared of doing things wrong.
anger,They wanted me to pay for a ticket twice because they said that the one I had was out of date.
disgust,When I saw an insect going up my arm.
fear,Travelling by coach on a rather narrow and wet road.
guilt,Arguing with my younger cousin.  She is rather a nuisance but I felt sorry.
joy,"On holiday, seeing the lanscape in Gerona."
sadness,When I came back from my holidays.
shame,When I entered a bar looking for a friend.
anger,When my aunt told me angrily that I was a good-for-nothing and she was fed up with my behaviour.
disgust,When a person I did not know hurt a friend of mine.
